Distrito,Jurisdiccion,Competencia,Nombre_Despacho,Funcionario,Meses_Reportados,Ing_Efect_Anuales,Prom_Men_Ing_Efect,Egresos_Efect_Anuales,Prom_Men_Egreso_Efect,Inv_Final_Anual,PromMen_ProcIng,PromMen_TutImpugIngr,PromMen_AccionesConstIngr,PromMen_ProcEgr,PromMen_TutImpugEgr,PromMen_AccionesConstEgr
Villavicencio,Circuito Permanentes,Villavicencio/Circuito Permanentes,Juzgado 001 Civil del Circuito de Acacías,DIDIER  LÓPEZ  QUICENO,12,686,57.1666666666667,530,44.1666666666667,433,27.8333333333333,28.5833333333333,0.75,16.6666666666667,26.9166666666667,0.583333333333333
Villavicencio,Circuito Permanentes,Villavicencio/Circuito Permanentes,Juzgado 002 Civil del Circuito de Villavicencio,NESTOR ANDRES VILLAMARIN DIAZ,12,615,51.25,513,42.75,366,23.0833333333333,28.0833333333333,0.0833333333333333,16.4166666666667,26.0833333333333,0.25
Villavicencio,Circuito Permanentes,Villavicencio/Circuito Permanentes,Juzgado 001 Civil del Circuito de Villavicencio,GABRIEL MAURICIO  REY  AMAYA,12,623,51.9166666666667,503,41.9166666666667,236,24,27.6666666666667,0.25,15.25,26.4166666666667,0.25
Villavicencio,Circuito Permanentes,Villavicencio/Circuito Permanentes,Juzgado 003 Civil del Circuito de Villavicencio,YENNIS DEL CARMEN LAMBRAÑO  FINAMORE,12,573,47.75,492,41,311,22.0833333333333,25.3333333333333,0.333333333333333,17.5,23.25,0.25
Villavicencio,Circuito Permanentes,Villavicencio/Circuito Permanentes,Juzgado 001 Civil del Circuito de Granada,DORIS NAYIBE NAVARRO  QUEVEDO,12,378,31.5,324,27,121,15.0833333333333,16.3333333333333,0.0833333333333333,11.0833333333333,15.8333333333333,0.0833333333333333
Yopal,Circuito Permanentes,Yopal/Circuito Permanentes,Juzgado 001 Civil del Circuito de Yopal,LUIS ARIOSTO CARO LEON,12,277,23.0833333333333,291,24.25,270,18.3333333333333,4.16666666666667,0.583333333333333,19.25,4.58333333333333,0.416666666666667
Yopal,Circuito Permanentes,Yopal/Circuito Permanentes,Juzgado 003 Civil del Circuito de Yopal,LILIANA EMPERATRIZ DEL ROCIO RIAÑO  ESLAVA,12,268,22.3333333333333,243,20.25,223,18.4166666666667,3.75,0.166666666666667,16.8333333333333,3.41666666666667,0
Yopal,Circuito Permanentes,Yopal/Circuito Permanentes,Juzgado 002 Civil del Circuito de Yopal,JAVIER ARTURO ROCHA  VASQUEZ,12,359,29.9166666666667,202,16.8333333333333,193,25,4.58333333333333,0.333333333333333,12.4166666666667,4.16666666666667,0.25
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 017 de la Sala Civil del Tribunal Superior de Bogotá,HENRY DE JESUS CALDERON RAUDALES,12,519,43.25,457,38.0833333333333,91,21.25,21.75,0.25,18.25,19.6666666666667,0.166666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 018 de la Sala Civil del Tribunal Superior de Bogotá,JOSE ALFONSO ISAZA DAVILA,12,479,39.9166666666667,447,37.25,61,20.4166666666667,18.6666666666667,0.833333333333333,19.6666666666667,16.8333333333333,0.75
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 004 de la Sala Civil del Tribunal Superior de Bogotá,JORGE EDUARDO FERREIRA  VARGAS,12,491,40.9166666666667,445,37.0833333333333,54,21.5833333333333,19.25,0.0833333333333333,20.6666666666667,16.3333333333333,0.0833333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 007 de la Sala Civil del Tribunal Superior de Bogotá,JAIME  CHAVARRO MAHECHA,12,480,40,439,36.5833333333333,47,21.1666666666667,18.6666666666667,0.166666666666667,19.4166666666667,17,0.166666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 020 de la Sala Civil del Tribunal Superior de Bogotá,MARIA PATRICIA CRUZ  MIRANDA,12,478,39.8333333333333,437,36.4166666666667,49,20.1666666666667,19.3333333333333,0.333333333333333,18.0833333333333,18.0833333333333,0.25
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 014 de la Sala Civil del Tribunal Superior de Bogotá,JULIAN SOSA  ROMERO,12,500,41.6666666666667,433,36.0833333333333,67,22.75,18.5833333333333,0.333333333333333,19.0833333333333,16.6666666666667,0.333333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 015 de la Sala Civil del Tribunal Superior de Bogotá,RICARDO  ACOSTA BUITRAGO,12,481,40.0833333333333,433,36.0833333333333,44,21.25,18.4166666666667,0.416666666666667,18.75,16.9166666666667,0.416666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 021 de la Sala Civil del Tribunal Superior de Bogotá,MARTHA ISABEL  GARCIA SERRANO,12,470,39.1666666666667,429,35.75,97,20.0833333333333,18.9166666666667,0.166666666666667,18,17.5833333333333,0.166666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 006 de la Sala Civil del Tribunal Superior de Bogotá,MARCO ANTONIO  ALVAREZ  GOMEZ,12,487,40.5833333333333,426,35.5,31,21.0833333333333,18.9166666666667,0.583333333333333,17.5833333333333,17.3333333333333,0.583333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 009 de la Sala Civil del Tribunal Superior de Bogotá,JUAN PABLO SUÁREZ OROZCO,12,482,40.1666666666667,423,35.25,58,21.8333333333333,18.3333333333333,,18.5833333333333,16.6666666666667,
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 016 de la Sala Civil del Tribunal Superior de Bogotá,NUBIA ESPERANZA SABOGAL VARON,12,477,39.75,419,34.9166666666667,55,21.0833333333333,18.5,0.166666666666667,18.0833333333333,16.6666666666667,0.166666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 005 de la Sala Civil del Tribunal Superior de Bogotá,MANUEL ALFONSO ZAMUDIO MORA,12,494,41.1666666666667,417,34.75,19,21.6666666666667,19,0.5,17.3333333333333,17,0.416666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 019 de la Sala Civil del Tribunal Superior de Bogotá,GERMAN  VALENZUELA VALBUENA,12,481,40.0833333333333,413,34.4166666666667,67,21.0833333333333,18.75,0.25,16.4166666666667,17.5833333333333,0.416666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 013 de la Sala Civil del Tribunal Superior de Bogotá,OSCAR FERNANDO  YAYA  PEÑA,12,493,41.0833333333333,410,34.1666666666667,30,21.5,18.9166666666667,0.666666666666667,17.1666666666667,16.5,0.5
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 012 de la Sala Civil del Tribunal Superior de Bogotá,MARTHA PATRICIA  GUZMAN  ALVAREZ,12,475,39.5833333333333,406,33.8333333333333,35,20.5833333333333,18.8333333333333,0.166666666666667,17.0833333333333,16.5833333333333,0.166666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 010 de la Sala Civil del Tribunal Superior de Bogotá,HILDA GONZALEZ NEIRA,12,479,39.9166666666667,396,33,38,20.5,19.0833333333333,0.333333333333333,15.9166666666667,16.75,0.333333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 003 de la Sala Civil del Tribunal Superior de Bogotá,CLARA INES  MARQUEZ  BULLA,12,468,39,385,32.0833333333333,34,20.4166666666667,18.0833333333333,0.5,15.9166666666667,15.8333333333333,0.333333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 001 de la Sala Civil del Tribunal Superior de Bogotá,ADRIANA SAAVEDRA  LOZADA,12,389,32.4166666666667,383,31.9166666666667,55,16,15.75,0.666666666666667,17.0833333333333,14.0833333333333,0.75
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 002 de la Sala Civil del Tribunal Superior de Bogotá,LUIS ROBERTO SUAREZ  GONZALEZ,12,404,33.6666666666667,375,31.25,54,20.0833333333333,13.0833333333333,0.5,18.5833333333333,12,0.666666666666667
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 011 de la Sala Civil del Tribunal Superior de Bogotá,RUTH ELENA GALVIS VERGARA,12,471,39.25,370,30.8333333333333,107,21,18.1666666666667,0.0833333333333333,14.6666666666667,16.0833333333333,0.0833333333333333
Bogotá,Tribunal,Bogotá/Tribunal,Despacho 008 de la Sala Civil del Tribunal Superior de Bogotá,LIANA AIDA  LIZARAZO  VACA,12,297,24.75,301,25.0833333333333,53,13.9166666666667,10.8333333333333,0,15.25,9.75,0.0833333333333333
Cali,Tribunal,Cali/Tribunal,Despacho 002 de la Sala Civil del Tribunal Superior de Cali,HERNANDO RODRIGUEZ  MESA,12,231,19.25,231,19.25,63,8.75,10.0833333333333,0.416666666666667,8.83333333333333,10,0.416666666666667
Cali,Tribunal,Cali/Tribunal,Despacho 008 de la Sala Civil del Tribunal Superior de Cali,HOMERO MICENO MORA   INSUASTY,12,210,17.5,226,18.8333333333333,36,7.91666666666667,9.5,0.0833333333333333,8.66666666666666,10.0833333333333,0.0833333333333333
Cali,Tribunal,Cali/Tribunal,Despacho 004 de la Sala Civil del Tribunal Superior de Cali,JORGE EDMUNDO JARAMILLO  VILLARREAL,12,213,17.75,224,18.6666666666667,43,7.83333333333333,9.83333333333333,0.0833333333333333,9.25,9.33333333333333,0.0833333333333333
Cali,Tribunal,Cali/Tribunal,Despacho 001 de la Sala Civil del Tribunal Superior de Cali,JOSE DAVID  CORREDOR ESPITIA,12,224,18.6666666666667,208,17.3333333333333,60,7.41666666666667,11.0833333333333,0.166666666666667,7.41666666666667,9.75,0.166666666666667
Cali,Tribunal,Cali/Tribunal,Despacho 007 de la Sala Civil del Tribunal Superior de Cali,JULIAN ALBERTO VILLEGAS  PEREA,12,222,18.5,205,17.0833333333333,58,8.08333333333333,10,0.416666666666667,7.25,9.41666666666667,0.416666666666667
Cali,Tribunal,Cali/Tribunal,Despacho 005 de la Sala Civil del Tribunal Superior de Cali,ANA LUZ ESCOBAR  LOZANO,12,211,17.5833333333333,201,16.75,52,8.16666666666667,9.25,0.166666666666667,7.41666666666667,9.16666666666667,0.166666666666667
Cali,Tribunal,Cali/Tribunal,Despacho 006 de la Sala Civil del Tribunal Superior de Cali,CARLOS ALBERTO ROMERO  SANCHEZ,12,219,18.25,199,16.5833333333333,49,8.16666666666667,9.91666666666667,0.166666666666667,7.5,9,0.0833333333333333
Cali,Tribunal,Cali/Tribunal,Despacho 009 de la Sala Civil del Tribunal Superior de Cali,CESAR EVARISTO LEON  VERGARA,12,206,17.1666666666667,198,16.5,14,7.75,9.25,0.166666666666667,8,8.33333333333333,0.166666666666667
Cali,Tribunal,Cali/Tribunal,Despacho 003 de la Sala Civil del Tribunal Superior de Cali,FLAVIO EDUARDO CORDOBA  FUERTES,12,214,17.8333333333333,191,15.9166666666667,72,7.16666666666667,10.25,0.416666666666667,5.66666666666667,9.83333333333333,0.416666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 004 de la Sala Civil del Tribunal Superior de Medellín,MARTHA CECILIA  LEMA  VILLADA,12,313,26.0833333333333,321,26.75,137,12.9166666666667,11.75,1.41666666666667,13.0833333333333,12.75,0.916666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 005 de la Sala Civil del Tribunal Superior de Medellín,JULIAN VALENCIA CASTAÑO,12,304,25.3333333333333,299,24.9166666666667,43,13.75,11.3333333333333,0.25,13.3333333333333,11.4166666666667,0.166666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 007 de la Sala Civil del Tribunal Superior de Medellín,JOSE OMAR  BOHORQUEZ  VIDUEÑAS,12,280,23.3333333333333,288,24,35,10.6666666666667,11.6666666666667,1,11.75,11.25,1
Medellín,Tribunal,Medellín/Tribunal,Despacho 009 de la Sala Civil del Tribunal Superior de Medellín,RICARDO LEÓN CARVAJAL MARTÍNEZ,12,255,21.25,275,22.9166666666667,34,9.58333333333333,10.75,0.916666666666667,11.4166666666667,10.6666666666667,0.833333333333333
Medellín,Tribunal,Medellín/Tribunal,Despacho 010 de la Sala Civil del Tribunal Superior de Medellín,JOSE GILDARDO RAMIREZ  GIRALDO,12,291,24.25,273,22.75,58,10.75,12.4166666666667,1.08333333333333,9,12.6666666666667,1.08333333333333
Medellín,Tribunal,Medellín/Tribunal,Despacho 011 de la Sala Civil del Tribunal Superior de Medellín,PIEDAD CECILIA  VÉLEZ  GAVIRIA,12,279,23.25,258,21.5,77,11.3333333333333,11.4166666666667,0.5,10.4166666666667,10.6666666666667,0.416666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 006 de la Sala Civil del Tribunal Superior de Medellín,JORGE MARTÍN  AGUDELO  RAMÍREZ,12,245,20.4166666666667,246,20.5,33,9,10.6666666666667,0.75,9.08333333333333,10.5833333333333,0.833333333333333
Medellín,Tribunal,Medellín/Tribunal,Despacho 012 de la Sala Civil del Tribunal Superior de Medellín,GLORIA PATRICIA  MONTOYA  ARBELAEZ,12,245,20.4166666666667,246,20.5,166,10.0833333333333,9.41666666666667,0.916666666666667,10,9.08333333333333,1.41666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 008 de la Sala Civil del Tribunal Superior de Medellín,JUAN CARLOS  SOSA LONDOÑO,12,288,24,239,19.9166666666667,62,10.3333333333333,12.5,1.16666666666667,7.66666666666667,11.0833333333333,1.16666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 003 de la Sala Civil del Tribunal Superior de Medellín,MARTHA CECILIA OSPINA  PATIÑO,12,222,18.5,235,19.5833333333333,45,9.33333333333333,8.58333333333333,0.583333333333333,10.3333333333333,8.66666666666667,0.583333333333333
Medellín,Tribunal,Medellín/Tribunal,Despacho 002 de la Sala Civil del Tribunal Superior de Medellín,LUIS ENRIQUE  GIL  MARIN,12,289,24.0833333333333,233,19.4166666666667,115,11.1666666666667,11.9166666666667,1,8.83333333333333,10.1666666666667,0.416666666666667
Medellín,Tribunal,Medellín/Tribunal,Despacho 001 de la Sala Civil del Tribunal Superior de Medellín,MARIA EUCLIDES  PUERTA MONTOYA,12,264,22,228,19,63,8.41666666666667,12.5833333333333,1,6.66666666666667,11.5833333333333,0.75
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 012 de Pequeñas Causas y Competencia Múltiple de Barranquilla,BERTA LUZ   VIÑAS  RAMOS,12,967,80.5833333333333,2180,181.666666666667,683,60.4166666666667,19.9166666666667,0.25,166.916666666667,14.5,0.25
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 013 de Pequeñas Causas y Competencia Múltiple de Barranquilla,CRISTIAN JESUS TORRES BUSTAMANTE,12,1016,84.6666666666666,1637,136.416666666667,919,67.5833333333333,16.9166666666667,0.166666666666667,120.666666666667,15.5833333333333,0.166666666666667
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 011 de Pequeñas Causas y Competencia Múltiple de Barranquilla,OLGA BEATRIZ  PINEDO  VERGARA,12,1012,84.3333333333333,983,81.9166666666666,418,67.9166666666667,16.3333333333333,0.0833333333333333,64.9166666666667,16.9166666666667,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 002 de Pequeñas Causas y Competencia Múltiple de Barranquilla,WILBERTO POLANCO  VILLAFAÑE,9,884,98.2222222222222,970,107.777777777778,2051,89.4444444444444,8.77777777777778,0,100.444444444444,7.33333333333333,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 003 de Pequeñas Causas y Competencia Múltiple de Barranquilla,JAIRO DIAZ ALVAREZ,12,527,43.9166666666667,890,74.1666666666667,873,33.0833333333333,10.75,0.0833333333333333,64.25,9.83333333333333,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 006 de Pequeñas Causas y Competencia Múltiple de Barranquilla,DANIEL ENRIQUE GARCIAS  HIGGINS,12,863,71.9166666666667,863,71.9166666666667,251,58.0833333333333,13.75,0.0833333333333333,57,14.9166666666667,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 003 de Pequeñas Causas y Competencia Múltiple de Soledad,JUAN JOSE PATERNINA  SIMANCAS ,9,895,99.4444444444444,853,94.7777777777778,1230,89.2222222222222,10.2222222222222,0,84.5555555555556,10.2222222222222,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 015 de Pequeñas Causas y Competencia Múltiple de Barranquilla,FABIAN ALEJANDRO GARCIA ROMERO,12,990,82.5,822,68.5,946,64.1666666666667,18.3333333333333,0,51.4166666666667,17.0833333333333,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 014 de Pequeñas Causas y Competencia Múltiple de Barranquilla,MELVIN MUNIR COHEN  PUERTA,12,1076,89.6666666666666,807,67.25,726,70.6666666666666,19,0,50.25,17,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 001 de Pequeñas Causas y Competencia Múltiple de Soledad,CESAR ENRIQUE PEÑALOZA GOMEZ GOMEZ,12,1155,96.25,806,67.1666666666667,798,84.4166666666667,11.8333333333333,0,56.5,10.6666666666667,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 020 de Pequeñas Causas y Competencia Múltiple de Barranquilla,OLGA CUMPLIDO CORONADO,12,944,78.6666666666667,774,64.5,546,61.25,17.25,0.166666666666667,47.5833333333333,16.75,0.166666666666667
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 016 de Pequeñas Causas y Competencia Múltiple de Barranquilla,LUZ ELENA  MONTES SINNING,12,956,79.6666666666667,770,64.1666666666667,987,62.4166666666667,17.1666666666667,0.0833333333333333,47.1666666666667,16.9166666666667,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 019 de Pequeñas Causas y Competencia Múltiple de Barranquilla,JORGE LUIS MARTINEZ  ACOSTA,12,976,81.3333333333333,737,61.4166666666667,667,64.8333333333333,16.4166666666667,0.0833333333333333,44.6666666666667,16.6666666666667,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 002 de Pequeñas Causas y Competencia Múltiple de Soledad,PATRICIA RODRIGUEZ PULIDO,12,1086,90.5,711,59.25,1093,80.75,9.75,0,49.6666666666667,9.58333333333333,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 017 de Pequeñas Causas y Competencia Múltiple de Barranquilla,ROSMERY PINZON  DE LA ROSA,12,1040,86.6666666666667,673,56.0833333333333,411,69.25,17.3333333333333,0.0833333333333333,39.0833333333333,16.9166666666667,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 021 de Pequeñas Causas y Competencia Múltiple de Barranquilla,DAVID ROCA  ROMERO,12,1045,87.0833333333333,670,55.8333333333333,513,69.25,17.8333333333333,0,38.5833333333333,17.25,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 009 de Pequeñas Causas y Competencia Múltiple de Barranquilla,MIGUEL ANGEL TRESPALACIOS ARTEAGA,12,1002,83.5,663,55.25,1501,68.1666666666667,15.3333333333333,0,40.8333333333333,14.4166666666667,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 022 de Pequeñas Causas y Competencia Múltiple de Barranquilla,MARTHA MARIA ZAMBRANO  MUTIS,12,1017,84.75,652,54.3333333333333,431,67.4166666666667,17.25,0.0833333333333333,37.5,16.75,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 007 de Pequeñas Causas y Competencia Múltiple de Barranquilla,MONICA ISABEL  GARCES  JAIMES,9,824,91.5555555555556,621,69,688,70.8888888888889,20.5555555555556,0.111111111111111,48.2222222222222,20.6666666666667,0.111111111111111
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 005 de Pequeñas Causas y Competencia Múltiple de Barranquilla,MARTHA LIGIA  MARTELO  MARTINEZ,12,922,76.8333333333333,581,48.4166666666667,747,59.75,17.0833333333333,0,31.6666666666667,16.75,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 001 de Pequeñas Causas y Competencia Múltiple de Barranquilla,RAFAEL EDUARDO CASTILLO  GONZALEZ,9,1314,146,534,59.3333333333333,1558,146,0,0,59.3333333333333,0,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 018 de Pequeñas Causas y Competencia Múltiple de Barranquilla,INES ZULETA HERNANDEZ,12,961,80.0833333333334,533,44.4166666666667,434,69.1666666666667,10.8333333333333,0.0833333333333333,34.3333333333333,10,0.0833333333333333
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 004 de Pequeñas Causas y Competencia Múltiple de Barranquilla,YESICA PAOLA ROMERO FLOREZ,12,870,72.5,499,41.5833333333333,578,54.4166666666667,17.8333333333333,0.25,24.4166666666667,16.9166666666667,0.25
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 008 de Pequeñas Causas y Competencia Múltiple de Barranquilla,YURIS PADILLA MARTINEZ,12,911,75.9166666666667,490,40.8333333333333,615,63,12.9166666666667,0,29.25,11.5833333333333,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 010 de Pequeñas Causas y Competencia Múltiple de Barranquilla,JULIA CAROLINA CABAL  BARROS,4,200,50,216,54,646,29.5,20.5,0,33.75,20.25,0
Barranquilla,Pequeñas Causas,Barranquilla/Pequeñas Causas,Juzgado 004 de Pequeñas Causas y Competencia Múltiple de Soledad,MARTHA ROSARIO RENGIFO  BERNAL,12,670,122.888888888889,161,28.1111111111111,848,109.555555555556,13.3333333333333,0,14.4444444444444,13.6666666666667,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 026 de Pequeñas Causas y Competencia Múltiple de Bogotá,MANUEL RICARDO MOJICA ROJAS,12,1154,96.1666666666667,1835,152.916666666667,1625,83.5,12.6666666666667,0,140.916666666667,12,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 045 de Pequeñas Causas y Competencia Múltiple de Bogotá,PAULA TATIANA PEREZ CHAPARRO,12,2433,202.75,1617,134.75,1205,182.583333333333,20.1666666666667,0,114.833333333333,19.8333333333333,0.0833333333333333
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 003 de Pequeñas Causas y Competencia Múltiple de Bogotá,VIVIANA GUTIERREZ  RODRIGUEZ,12,591,49.25,1581,131.75,293,34.4166666666667,14.8333333333333,0,117.916666666667,13.8333333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 042 de Pequeñas Causas y Competencia Múltiple de Bogotá,RONALD ZULEYMAN RICO  SANDOVAL,12,2119,176.583333333333,1541,128.416666666667,887,154.666666666667,21.8333333333333,0.0833333333333333,106.333333333333,22.0833333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 025 de Pequeñas Causas y Competencia Múltiple de Bogotá,JAIRO  MANCILLA MARTINEZ,12,1170,97.5,1314,109.5,1498,82.6666666666667,14.8333333333333,0,95.4166666666667,14.0833333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 068 de Pequeñas Causas y Competencia Múltiple de Bogotá,DORA ALEJANDRA VALENCIA  TOVAR,9,1050,116.666666666667,1210,134.444444444444,838,92.8888888888889,23.5555555555556,0.222222222222222,111.222222222222,23,0.222222222222222
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 067 de Pequeñas Causas y Competencia Múltiple de Bogotá,JORGE ANDRES VELASCO  HERNANDEZ,12,2162,180.166666666667,1204,100.333333333333,1220,159.416666666667,20.6666666666667,0.0833333333333333,80,20.25,0.0833333333333333
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 054 de Pequeñas Causas y Competencia Múltiple de Bogotá,LIDA MAGNOLIA AVILA VASQUEZ,12,2033,169.416666666667,1173,97.75,1544,145.416666666667,23.9166666666667,0.0833333333333333,73.9166666666667,23.75,0.0833333333333333
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 055 de Pequeñas Causas y Competencia Múltiple de Bogotá,MARTHA INES  MUÑOZ RODRIGUEZ,12,2150,179.166666666667,1142,95.1666666666667,1106,157.25,21.9166666666667,0,73.8333333333333,21.3333333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 056 de Pequeñas Causas y Competencia Múltiple de Bogotá,DIANA CAROLINA ARIZA TAMAYO,12,2025,168.75,1131,94.25,1279,146.916666666667,21.75,0.0833333333333333,74,20.1666666666667,0.0833333333333333
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 053 de Pequeñas Causas y Competencia Múltiple de Bogotá,ROCIO CECILIA CASTILLO MARIÑO,12,2119,176.583333333333,1125,93.75,1640,152.083333333333,24.5,0,70.0833333333333,23.6666666666667,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 060 de Pequeñas Causas y Competencia Múltiple de Bogotá,MAURICIO DE LOS REYES CABEZA CABEZA,12,2190,182.5,1121,93.4166666666666,1543,158.5,24,0,70.3333333333333,23.0833333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 058 de Pequeñas Causas y Competencia Múltiple de Bogotá,JOHN SANDER GARAVITO SEGURA,12,2553,212.75,1115,92.9166666666667,1150,191.25,21.5,0,71.6666666666667,21.25,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 044 de Pequeñas Causas y Competencia Múltiple de Bogotá,KAREN JOHANNA MEJIA TORO,12,2080,173.333333333333,1102,91.8333333333333,1344,154.166666666667,19.1666666666667,0,73.6666666666667,18.1666666666667,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 052 de Pequeñas Causas y Competencia Múltiple de Bogotá,FIDEL SEGUNDO MENCO  MORALES,12,1692,141,1100,91.6666666666667,1337,119.583333333333,21.4166666666667,0,68.0833333333333,23.5833333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 051 de Pequeñas Causas y Competencia Múltiple de Bogotá,LUIS GUILLERMO NARVAEZ SOLANO,12,2074,172.833333333333,1094,91.1666666666666,1483,150.583333333333,22.0833333333333,0.166666666666667,70.5833333333333,20.4166666666667,0.166666666666667
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 050 de Pequeñas Causas y Competencia Múltiple de Bogotá,JOHN FREDY GALVIS ARANDA,12,2547,212.25,1091,90.9166666666667,1304,190.5,21.75,0,69.8333333333333,21.0833333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 020 de Pequeñas Causas y Competencia Múltiple de Bogotá,FRANCY HELENA MORALES  DIAZ,12,2140,178.333333333333,1090,90.8333333333333,1160,164.5,13.8333333333333,0,77.5,13.3333333333333,0
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 064 de Pequeñas Causas y Competencia Múltiple de Bogotá,CATHERINE LUCIA VILLADA RUIZ,12,2266,188.833333333333,1086,90.5,990,167.833333333333,20.9166666666667,0.0833333333333333,70.3333333333333,20.0833333333333,0.0833333333333333
Bogotá,Pequeñas Causas,Bogotá/Pequeñas Causas,Juzgado 059 de Pequeñas Causas y Competencia Múltiple de Bogotá,OSCAR GIAMPIERO POLO SERRANO,12,2286,190.5,1077,89.75,1044,169.75,20.6666666666667,0.0833333333333333,69.75,19.9166666666667,0.0833333333333333
